ID,NL,MR,ALIGNMENT,MONOTONIC
4024,find a flight between denver and oakland the flight should leave in the afternoon and arrive near 5pm the flight should also be nonstop,"answer(_flight(_nonstop(intersection(_approx_arrival_time_2(time(1700)),_during_day_2(day_period(afternoon)),_from_2(city_name(denver)),_to_2(city_name(oakland))))))","('find', 'answer'), ('a', 'ε'), ('flight', 'ε'), ('between', '_from_2'), ('ε', 'city_name'), ('denver', 'denver'), ('and', '_to_2'), ('ε', 'city_name'), ('oakland', 'oakland'), ('the', 'ε'), ('flight', 'ε'), ('should', 'ε'), ('leave', 'ε'), ('in', 'ε'), ('the', 'ε'), ('afternoon', '_during_day_2'), ('ε', 'day_period'), ('ε', 'afternoon'), ('and', 'ε'), ('arrive', 'ε'), ('near', '_approx_arrival_time_2'), ('5pm', 'ε'), ('the', 'ε'), ('flight', '_flight'), ('should', '1700'), ('also', 'time'), ('be', 'ε'), ('nonstop', '_nonstop'), ('ε', 'intersection')",1
4025,show me airlines going from pittsburgh going to denver and then continuing to san francisco on monday,"answer(_airline_1(intersection(_from_2(city_name(pittsburgh)),_to_2(city_name(san_francisco)),_stop_2(city_name(denver)),_day_2(day(monday)))))","('show', 'answer'), ('me', 'ε'), ('airlines', '_airline_1'), ('ε', 'intersection'), ('going', 'ε'), ('from', '_from_2'), ('ε', 'city_name'), ('pittsburgh', 'pittsburgh'), ('going', 'ε'), ('to', '_to_2'), ('ε', 'city_name'), ('denver', 'denver'), ('and', 'ε'), ('then', 'ε'), ('continuing', '_stop_2'), ('ε', 'city_name'), ('to', 'ε'), ('san', 'ε'), ('francisco', 'san_francisco'), ('on', '_day_2'), ('monday', 'day'), ('ε', 'monday')",0
4026,show me the flight with the smallest seating capacity which leaves pittsburgh and arrives in baltimore on june fourteenth,"answer(argmin_capacity(_flight(intersection(_from_2(city_name(pittsburgh)),_to_2(city_name(baltimore)),_day_number_arrival_2(day_number(14)),_month_arrival_2(month(june))))))","('show', 'answer'), ('me', 'ε'), ('the', 'ε'), ('flight', '_flight'), ('ε', 'intersection'), ('with', 'ε'), ('the', 'ε'), ('smallest', 'argmin_capacity'), ('seating', 'ε'), ('capacity', 'ε'), ('which', 'ε'), ('leaves', '_from_2'), ('ε', 'city_name'), ('pittsburgh', 'pittsburgh'), ('and', '_to_2'), ('ε', 'city_name'), ('arrives', 'ε'), ('in', 'ε'), ('baltimore', 'baltimore'), ('on', 'ε'), ('june', '_month_arrival_2'), ('ε', 'month'), ('ε', 'june'), ('fourteenth', '_day_number_arrival_2'), ('ε', 'day_number'), ('ε', '14')",1
4027,i'd like a flight on july ninth from orlando to kansas city in the afternoon,"answer(_flight(intersection(_during_day_2(day_period(afternoon)),_from_2(city_name(orlando)),_to_2(city_name(kansas_city)),_day_number_2(day_number(9)),_month_2(month(july)))))","(""i'd"", 'answer'), ('like', 'ε'), ('a', 'ε'), ('flight', '_flight'), ('ε', 'intersection'), ('on', 'ε'), ('july', '_month_2'), ('ε', 'month'), ('ε', 'july'), ('ninth', '_day_number_2'), ('ε', 'day_number'), ('ε', '9'), ('from', '_from_2'), ('ε', 'city_name'), ('orlando', 'orlando'), ('to', '_to_2'), ('ε', 'city_name'), ('kansas', 'kansas_city'), ('city', 'ε'), ('in', 'ε'), ('the', 'ε'), ('afternoon', '_during_day_2'), ('ε', 'day_period'), ('ε', 'afternoon')",0
4028,find a flight between denver and oakland the flight should be in the afternoon and arrive close to 5pm the flight should be nonstop,"answer(_flight(_nonstop(intersection(_approx_arrival_time_2(time(1700)),_during_day_2(day_period(afternoon)),_from_2(city_name(denver)),_to_2(city_name(oakland))))))","('find', 'answer'), ('a', 'ε'), ('flight', 'ε'), ('between', '_from_2'), ('ε', 'city_name'), ('denver', 'denver'), ('and', 'ε'), ('oakland', 'oakland'), ('the', 'ε'), ('flight', '_flight'), ('should', '1700'), ('be', 'ε'), ('in', 'ε'), ('the', 'ε'), ('afternoon', '_during_day_2'), ('ε', 'day_period'), ('ε', 'afternoon'), ('and', 'ε'), ('arrive', 'ε'), ('close', '_approx_arrival_time_2'), ('ε', 'time'), ('to', '_to_2'), ('ε', 'city_name'), ('5pm', 'ε'), ('the', 'ε'), ('flight', 'ε'), ('should', 'ε'), ('be', 'ε'), ('nonstop', '_nonstop'), ('ε', 'intersection')",1
4029,find a nonstop flight between denver and oakland leaving in the afternoon and arriving near 5pm,"answer(_flight(_nonstop(intersection(_approx_arrival_time_2(time(1700)),_during_day_2(day_period(afternoon)),_from_2(city_name(denver)),_to_2(city_name(oakland))))))","('find', 'answer'), ('a', 'ε'), ('nonstop', '_nonstop'), ('ε', 'intersection'), ('flight', '_flight'), ('between', '_from_2'), ('ε', 'city_name'), ('denver', 'denver'), ('and', '_to_2'), ('ε', 'city_name'), ('oakland', 'oakland'), ('leaving', 'ε'), ('in', 'ε'), ('the', 'ε'), ('afternoon', '_during_day_2'), ('ε', 'day_period'), ('ε', 'afternoon'), ('and', 'ε'), ('arriving', 'ε'), ('near', '_approx_arrival_time_2'), ('5pm', 'time'), ('ε', '1700')",0
4030,i would like a flight from washington to boston on august twentieth at 324pm,"answer(_flight(intersection(_departure_time_2(time(1524)),_from_2(city_name(washington)),_to_2(city_name(boston)),_day_number_2(day_number(20)),_month_2(month(august)))))","('i', 'answer'), ('would', 'ε'), ('like', 'ε'), ('a', 'ε'), ('flight', '_flight'), ('ε', 'intersection'), ('from', '_from_2'), ('ε', 'city_name'), ('washington', 'washington'), ('to', '_to_2'), ('ε', 'city_name'), ('boston', 'boston'), ('on', 'ε'), ('august', '_month_2'), ('ε', 'month'), ('ε', 'august'), ('twentieth', '_day_number_2'), ('ε', 'day_number'), ('ε', '20'), ('at', '_departure_time_2'), ('ε', 'time'), ('324pm', '1524')",1
4031,i need to catch an evening flight from boston to philadelphia on august first,"answer(_flight(intersection(_during_day_2(day_period(evening)),_from_2(city_name(boston)),_to_2(city_name(philadelphia)),_day_number_2(day_number(1)),_month_2(month(august)))))","('i', 'answer'), ('need', 'ε'), ('to', 'ε'), ('catch', '_day_number_2'), ('ε', 'day_number'), ('an', 'ε'), ('evening', '_during_day_2'), ('ε', 'day_period'), ('ε', 'evening'), ('flight', '_flight'), ('ε', 'intersection'), ('from', '_from_2'), ('ε', 'city_name'), ('boston', 'boston'), ('to', '_to_2'), ('ε', 'city_name'), ('philadelphia', 'philadelphia'), ('on', 'ε'), ('august', '_month_2'), ('ε', 'month'), ('ε', 'august'), ('first', '1')",0
4032,i would like information on flights leaving early monday morning from atlanta to baltimore,"answer(_flight(intersection(_during_day_2(day_period(early)),_during_day_2(day_period(morning)),_from_2(city_name(atlanta)),_to_2(city_name(baltimore)),_day_2(day(monday)))))","('i', 'answer'), ('would', 'ε'), ('like', 'ε'), ('information', 'ε'), ('on', 'ε'), ('flights', '_flight'), ('ε', 'intersection'), ('leaving', 'ε'), ('early', '_during_day_2'), ('ε', 'day_period'), ('ε', 'early'), ('ε', '_during_day_2'), ('ε', 'day_period'), ('monday', '_day_2'), ('ε', 'day'), ('ε', 'monday'), ('morning', 'morning'), ('from', '_from_2'), ('ε', 'city_name'), ('atlanta', 'atlanta'), ('to', '_to_2'), ('ε', 'city_name'), ('baltimore', 'baltimore')",1
4033,please show me flights from philadelphia to baltimore between 10am and 2pm,"answer(_flight(intersection(_>_departure_time_2(time(1000)),_<_departure_time_2(time(1400)),_from_2(city_name(philadelphia)),_to_2(city_name(baltimore)))))","('please', 'ε'), ('show', 'answer'), ('me', 'ε'), ('flights', '_flight'), ('ε', 'intersection'), ('from', 'ε'), ('philadelphia', 'philadelphia'), ('to', '_to_2'), ('ε', 'city_name'), ('baltimore', 'baltimore'), ('between', '_from_2'), ('ε', 'city_name'), ('10am', 'time'), ('ε', '1000'), ('ε', '_<_departure_time_2'), ('ε', 'time'), ('and', 'ε'), ('2pm', '_>_departure_time_2'), ('ε', '1400')",0
4034,what type of aircraft is used flying from atlanta to denver before 12 noon,"answer(_aircraft_1(_flight(intersection(_<_departure_time_2(time(1200)),_from_2(city_name(atlanta)),_to_2(city_name(denver))))))","('what', 'answer'), ('type', 'ε'), ('of', 'ε'), ('aircraft', '_aircraft_1'), ('is', 'ε'), ('used', '_flight'), ('ε', 'intersection'), ('flying', 'ε'), ('from', '_from_2'), ('ε', 'city_name'), ('atlanta', 'atlanta'), ('to', '_to_2'), ('ε', 'city_name'), ('denver', 'denver'), ('before', '_<_departure_time_2'), ('ε', 'time'), ('12', 'ε'), ('noon', '1200')",1
4035,is there a thursday night flight from pittsburgh to san francisco on us air,"answer(_flight(intersection(_airline_2(airline_code(us)),_during_day_2(day_period(late)),_from_2(city_name(pittsburgh)),_to_2(city_name(san_francisco)),_day_2(day(thursday)))))","('is', 'answer'), ('there', '_flight'), ('ε', 'intersection'), ('a', 'ε'), ('thursday', 'day'), ('ε', 'thursday'), ('night', '_during_day_2'), ('ε', 'day_period'), ('ε', 'late'), ('flight', 'ε'), ('from', '_from_2'), ('ε', 'city_name'), ('pittsburgh', 'pittsburgh'), ('to', '_to_2'), ('ε', 'city_name'), ('san', 'ε'), ('francisco', 'san_francisco'), ('on', '_day_2'), ('us', 'airline_code'), ('ε', 'us'), ('air', '_airline_2')",0
4036,is there an early morning delta airlines flight between boston and washington,"answer(_flight(intersection(_airline_2(airline_code(dl)),_during_day_2(day_period(early)),_during_day_2(day_period(morning)),_from_2(city_name(boston)),_to_2(city_name(washington)))))","('is', 'answer'), ('there', 'ε'), ('an', 'ε'), ('early', '_during_day_2'), ('ε', 'day_period'), ('ε', 'early'), ('ε', '_during_day_2'), ('ε', 'day_period'), ('morning', 'morning'), ('delta', 'airline_code'), ('ε', 'dl'), ('airlines', '_airline_2'), ('flight', '_flight'), ('ε', 'intersection'), ('between', '_from_2'), ('ε', 'city_name'), ('boston', 'boston'), ('and', '_to_2'), ('ε', 'city_name'), ('washington', 'washington')",1
4037,what is the fare on the first flight from atlanta to denver on thursday morning,"answer(_fare(argmin_departure_time(_flight(intersection(_during_day_2(day_period(morning)),_from_2(city_name(atlanta)),_to_2(city_name(denver)),_day_2(day(thursday)))))))","('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('fare', '_fare'), ('on', 'ε'), ('the', 'ε'), ('first', 'argmin_departure_time'), ('flight', '_flight'), ('ε', 'intersection'), ('from', '_from_2'), ('ε', 'city_name'), ('atlanta', 'atlanta'), ('to', '_to_2'), ('ε', 'city_name'), ('denver', 'denver'), ('on', '_day_2'), ('thursday', 'day'), ('ε', 'thursday'), ('morning', '_during_day_2'), ('ε', 'day_period'), ('ε', 'morning')",0
4038,i would like an evening flight from pittsburgh to los angeles on june third,"answer(_flight(intersection(_during_day_2(day_period(evening)),_from_2(city_name(pittsburgh)),_to_2(city_name(los_angeles)),_day_number_2(day_number(3)),_month_2(month(june)))))","('i', 'answer'), ('would', 'ε'), ('like', 'ε'), ('an', 'ε'), ('evening', '_during_day_2'), ('ε', 'day_period'), ('ε', 'evening'), ('flight', '_flight'), ('ε', 'intersection'), ('from', '_from_2'), ('ε', 'city_name'), ('pittsburgh', 'pittsburgh'), ('to', '_to_2'), ('ε', 'city_name'), ('los', 'ε'), ('angeles', 'los_angeles'), ('on', 'ε'), ('june', '_month_2'), ('ε', 'month'), ('ε', 'june'), ('third', '_day_number_2'), ('ε', 'day_number'), ('ε', '3')",1
4039,what airlines have flights from boston to philadelphia that leave before 630am,"answer(_airline_1(_flight(intersection(_<_departure_time_2(time(630)),_from_2(city_name(boston)),_to_2(city_name(philadelphia))))))","('what', 'answer'), ('airlines', '_airline_1'), ('have', 'ε'), ('flights', '_flight'), ('ε', 'intersection'), ('from', '_from_2'), ('ε', 'city_name'), ('boston', 'boston'), ('to', '_to_2'), ('ε', 'city_name'), ('philadelphia', 'philadelphia'), ('that', 'ε'), ('leave', 'ε'), ('before', '_<_departure_time_2'), ('ε', 'time'), ('630am', '630')",0
4040,what is the arrival time in san francisco for the 755am flight leaving washington,"answer(_arrival_time(_flight(intersection(_departure_time_2(time(755)),_from_2(city_name(washington)),_to_2(city_name(san_francisco))))))","('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('arrival', '_arrival_time'), ('time', 'ε'), ('in', 'ε'), ('san', 'ε'), ('francisco', 'san_francisco'), ('for', '_to_2'), ('ε', 'city_name'), ('the', 'ε'), ('755am', '_departure_time_2'), ('ε', 'time'), ('ε', '755'), ('flight', '_flight'), ('ε', 'intersection'), ('leaving', '_from_2'), ('ε', 'city_name'), ('washington', 'washington')",1
4041,are there any airlines that have flights from boston to philadelphia that leave before 630am,"answer(_airline_1(_flight(intersection(_<_departure_time_2(time(630)),_from_2(city_name(boston)),_to_2(city_name(philadelphia))))))","('are', 'answer'), ('there', 'ε'), ('any', 'ε'), ('airlines', '_airline_1'), ('that', 'ε'), ('have', 'ε'), ('flights', '_flight'), ('ε', 'intersection'), ('from', '_from_2'), ('ε', 'city_name'), ('boston', 'boston'), ('to', '_to_2'), ('ε', 'city_name'), ('philadelphia', 'philadelphia'), ('that', 'ε'), ('leave', 'ε'), ('before', '_<_departure_time_2'), ('ε', 'time'), ('630am', '630')",0
4042,list the flights from new york to miami on a tuesday which are nonstop and cost less than 466 dollars,"answer(_flight(_nonstop(_round_trip(intersection(_<_fare_2(dollar(466)),_from_2(city_name(new_york)),_to_2(city_name(miami)),_day_2(day(tuesday)))))))","('list', 'answer'), ('the', 'ε'), ('flights', '_flight'), ('from', '_from_2'), ('ε', 'city_name'), ('new', 'new_york'), ('york', 'ε'), ('to', '_to_2'), ('ε', 'city_name'), ('miami', 'miami'), ('on', '_day_2'), ('a', 'ε'), ('tuesday', 'day'), ('ε', 'tuesday'), ('which', 'ε'), ('are', 'ε'), ('nonstop', '_nonstop'), ('and', 'ε'), ('cost', 'ε'), ('less', '_<_fare_2'), ('than', '_round_trip'), ('ε', 'intersection'), ('466', '466'), ('dollars', 'dollar')",1
4043,show me the earliest flight on august second from boston to denver that serves a meal,"answer(argmin_departure_time(_flight(_has_meal(intersection(_from_2(city_name(boston)),_to_2(city_name(denver)),_day_number_2(day_number(2)),_month_2(month(august)))))))","('show', 'answer'), ('me', 'ε'), ('the', 'ε'), ('earliest', 'argmin_departure_time'), ('flight', '_flight'), ('on', 'ε'), ('august', '_month_2'), ('ε', 'month'), ('ε', 'august'), ('second', '_day_number_2'), ('ε', 'day_number'), ('ε', '2'), ('from', '_from_2'), ('ε', 'city_name'), ('boston', 'boston'), ('to', '_to_2'), ('ε', 'city_name'), ('denver', 'denver'), ('that', 'ε'), ('serves', 'ε'), ('a', 'ε'), ('meal', '_has_meal'), ('ε', 'intersection')",0
4044,i would like an afternoon flight from washington to boston on august twentieth,"answer(_flight(intersection(_during_day_2(day_period(afternoon)),_from_2(city_name(washington)),_to_2(city_name(boston)),_day_number_2(day_number(20)),_month_2(month(august)))))","('i', 'answer'), ('would', 'ε'), ('like', 'ε'), ('an', 'ε'), ('afternoon', '_during_day_2'), ('ε', 'day_period'), ('ε', 'afternoon'), ('flight', '_flight'), ('ε', 'intersection'), ('from', '_from_2'), ('ε', 'city_name'), ('washington', 'washington'), ('to', '_to_2'), ('ε', 'city_name'), ('boston', 'boston'), ('on', 'ε'), ('august', '_month_2'), ('ε', 'month'), ('ε', 'august'), ('twentieth', '_day_number_2'), ('ε', 'day_number'), ('ε', '20')",1
4045,list all nonstop flights from los angeles to pittsburgh before 5pm on tuesday,"answer(_flight(_nonstop(intersection(_<_departure_time_2(time(1700)),_from_2(city_name(los_angeles)),_to_2(city_name(pittsburgh)),_day_2(day(tuesday))))))","('list', 'answer'), ('all', 'ε'), ('nonstop', '_nonstop'), ('ε', 'intersection'), ('flights', '_flight'), ('from', '_from_2'), ('ε', 'city_name'), ('los', 'ε'), ('angeles', 'los_angeles'), ('to', '_to_2'), ('ε', 'city_name'), ('pittsburgh', 'pittsburgh'), ('before', '_<_departure_time_2'), ('ε', 'time'), ('5pm', '1700'), ('on', '_day_2'), ('tuesday', 'day'), ('ε', 'tuesday')",0
4046,list united flights from denver to san francisco on tuesdays or wednesdays,"answer(_flight(intersection(_airline_2(airline_code(ua)),_from_2(city_name(denver)),_to_2(city_name(san_francisco)),or(_day_2(day(tuesday)),_day_2(day(wednesday))))))","('list', 'answer'), ('united', '_airline_2'), ('ε', 'airline_code'), ('ε', 'ua'), ('flights', '_flight'), ('ε', 'intersection'), ('from', '_from_2'), ('ε', 'city_name'), ('denver', 'denver'), ('to', '_to_2'), ('ε', 'city_name'), ('san', 'ε'), ('francisco', 'san_francisco'), ('on', '_day_2'), ('tuesdays', 'day'), ('ε', 'tuesday'), ('or', 'or'), ('wednesdays', '_day_2'), ('ε', 'day'), ('ε', 'wednesday')",1
4047,list all nonstop flights from la to pittsburgh before 5pm on tuesday,"answer(_flight(_nonstop(intersection(_<_departure_time_2(time(1700)),_from_2(city_name(los_angeles)),_to_2(city_name(pittsburgh)),_day_2(day(tuesday))))))","('list', 'answer'), ('all', 'ε'), ('nonstop', '_nonstop'), ('ε', 'intersection'), ('flights', '_flight'), ('from', '_from_2'), ('ε', 'city_name'), ('la', 'los_angeles'), ('to', '_to_2'), ('ε', 'city_name'), ('pittsburgh', 'pittsburgh'), ('before', '_<_departure_time_2'), ('ε', 'time'), ('5pm', '1700'), ('on', '_day_2'), ('tuesday', 'day'), ('ε', 'tuesday')",0
4048,show me all flights both direct and connecting from dallas fort worth to either san francisco or oakland that depart after 7pm,"answer(_flight(intersection(_>_departure_time_2(time(1900)),_from_2(city_name(dallas)),_to_2(city_name(san_francisco)),or(_nonstop(_flight(all)),_connecting(_flight(all))))))","('show', 'answer'), ('me', 'ε'), ('all', 'ε'), ('flights', '_flight'), ('ε', 'intersection'), ('both', '_flight(all)'), ('ε', '_flight(all)'), ('direct', '_nonstop'), ('and', 'ε'), ('connecting', '_connecting'), ('from', '_from_2'), ('ε', 'city_name'), ('dallas', 'dallas'), ('fort', 'ε'), ('worth', 'ε'), ('to', '_to_2'), ('ε', 'city_name'), ('either', 'ε'), ('san', 'ε'), ('francisco', 'san_francisco'), ('or', 'or'), ('oakland', 'ε'), ('that', 'ε'), ('depart', 'ε'), ('after', '_>_departure_time_2'), ('ε', 'time'), ('7pm', '1900')",1
4049,please show me flights from pittsburgh to atlanta on wednesday morning serving breakfast,"answer(_flight(intersection(_meal_2(meal_description(breakfast)),_during_day_2(day_period(morning)),_from_2(city_name(pittsburgh)),_to_2(city_name(atlanta)),_day_2(day(wednesday)))))","('please', 'ε'), ('show', 'answer'), ('me', 'ε'), ('flights', '_flight'), ('ε', 'intersection'), ('from', '_from_2'), ('ε', 'city_name'), ('pittsburgh', 'pittsburgh'), ('to', '_to_2'), ('ε', 'city_name'), ('atlanta', 'atlanta'), ('on', '_day_2'), ('wednesday', 'day'), ('ε', 'wednesday'), ('morning', '_during_day_2'), ('ε', 'day_period'), ('ε', 'morning'), ('serving', '_meal_2'), ('breakfast', 'meal_description'), ('ε', 'breakfast')",0
4050,i'd like to travel from boston to baltimore on us air 269 please tell me the times,"answer(_departure_time(intersection(_airline_2(airline_code(us)),_to_2(city_name(baltimore)),_from_2(city_name(boston)),_flight_number_2(flight_number(269)))))","(""i'd"", 'answer'), ('like', 'ε'), ('to', '_to_2'), ('ε', 'city_name'), ('travel', 'intersection'), ('from', '_from_2'), ('ε', 'city_name'), ('boston', 'boston'), ('to', 'ε'), ('baltimore', 'baltimore'), ('on', 'ε'), ('us', 'airline_code'), ('ε', 'us'), ('air', '_airline_2'), ('269', '_flight_number_2'), ('ε', 'flight_number'), ('ε', '269'), ('please', 'ε'), ('tell', 'ε'), ('me', 'ε'), ('the', 'ε'), ('times', '_departure_time')",1
4051,what flights from pittsburgh to atlanta on wednesday morning serves breakfast,"answer(_flight(intersection(_meal_2(meal_description(breakfast)),_during_day_2(day_period(morning)),_from_2(city_name(pittsburgh)),_to_2(city_name(atlanta)),_day_2(day(wednesday)))))","('what', 'answer'), ('flights', '_flight'), ('ε', 'intersection'), ('from', '_from_2'), ('ε', 'city_name'), ('pittsburgh', 'pittsburgh'), ('to', '_to_2'), ('ε', 'city_name'), ('atlanta', 'atlanta'), ('on', '_day_2'), ('wednesday', 'day'), ('ε', 'wednesday'), ('morning', '_during_day_2'), ('ε', 'day_period'), ('ε', 'morning'), ('serves', '_meal_2'), ('breakfast', 'meal_description'), ('ε', 'breakfast')",0
4052,what type of aircraft are used on flights from cleveland to dallas that leave before noon,"answer(_aircraft_1(_flight(intersection(_<_departure_time_2(time(1200)),_from_2(city_name(cleveland)),_to_2(city_name(dallas))))))","('what', 'answer'), ('type', 'ε'), ('of', 'ε'), ('aircraft', '_aircraft_1'), ('are', 'ε'), ('used', 'ε'), ('on', 'ε'), ('flights', '_flight'), ('ε', 'intersection'), ('from', '_from_2'), ('ε', 'city_name'), ('cleveland', 'cleveland'), ('to', '_to_2'), ('ε', 'city_name'), ('dallas', 'dallas'), ('that', 'ε'), ('leave', 'ε'), ('before', '_<_departure_time_2'), ('ε', 'time'), ('noon', '1200')",1
4053,my destination is san francisco i live in denver i would like a flight on august thirtieth in the morning on any airline that will get me there,"answer(_flight(intersection(_during_day_2(day_period(morning)),_from_2(city_name(denver)),_to_2(city_name(san_francisco)),_day_number_2(day_number(30)),_month_2(month(august)))))","('my', 'ε'), ('destination', '_to_2'), ('ε', 'city_name'), ('is', 'ε'), ('san', 'ε'), ('francisco', 'san_francisco'), ('i', 'ε'), ('live', '_from_2'), ('ε', 'city_name'), ('in', 'ε'), ('denver', 'denver'), ('i', 'answer'), ('would', 'ε'), ('like', 'ε'), ('a', 'ε'), ('flight', '_flight'), ('ε', 'intersection'), ('on', 'ε'), ('august', '_month_2'), ('ε', 'month'), ('ε', 'august'), ('thirtieth', '_day_number_2'), ('ε', 'day_number'), ('ε', '30'), ('in', 'ε'), ('the', 'ε'), ('morning', '_during_day_2'), ('ε', 'day_period'), ('ε', 'morning'), ('on', 'ε'), ('any', 'ε'), ('airline', 'ε'), ('that', 'ε'), ('will', 'ε'), ('get', 'ε'), ('me', 'ε'), ('there', 'ε')",0
4054,please show me flights from pittsburgh to atlanta on wednesday morning serving breakfast,"answer(_flight(intersection(_meal_2(meal_description(breakfast)),_during_day_2(day_period(morning)),_from_2(city_name(pittsburgh)),_to_2(city_name(atlanta)),_day_2(day(wednesday)))))","('please', 'ε'), ('show', 'answer'), ('me', 'ε'), ('flights', '_flight'), ('ε', 'intersection'), ('from', '_from_2'), ('ε', 'city_name'), ('pittsburgh', 'pittsburgh'), ('to', '_to_2'), ('ε', 'city_name'), ('atlanta', 'atlanta'), ('on', '_day_2'), ('wednesday', 'day'), ('ε', 'wednesday'), ('morning', '_during_day_2'), ('ε', 'day_period'), ('ε', 'morning'), ('serving', '_meal_2'), ('breakfast', 'meal_description'), ('ε', 'breakfast')",1
4055,an early flight on wednesday morning from baltimore to newark,"answer(_flight(intersection(_during_day_2(day_period(early)),_during_day_2(day_period(morning)),_from_2(city_name(baltimore)),_to_2(city_name(newark)),_day_2(day(wednesday)))))","('an', 'answer'), ('early', '_during_day_2'), ('ε', 'day_period'), ('ε', 'early'), ('ε', '_during_day_2'), ('ε', 'day_period'), ('flight', '_flight'), ('ε', 'intersection'), ('on', '_day_2'), ('wednesday', 'day'), ('ε', 'wednesday'), ('morning', 'morning'), ('from', '_from_2'), ('ε', 'city_name'), ('baltimore', 'baltimore'), ('to', '_to_2'), ('ε', 'city_name'), ('newark', 'newark')",0
4056,do i get a meal on the atlanta to bwi flight eastern 210,"answer(_meal(_flight(intersection(_airline_2(airline_code(ea)),_flight_number_2(flight_number(210)),_from_2(city_name(atlanta)),_to_2(airport_code(bwi))))))","('do', 'ε'), ('i', 'answer'), ('get', 'ε'), ('a', 'ε'), ('meal', '_meal'), ('on', 'ε'), ('the', 'ε'), ('atlanta', 'atlanta'), ('to', '_to_2'), ('bwi', 'airport_code'), ('ε', 'bwi'), ('flight', '_flight'), ('ε', 'intersection'), ('eastern', '_airline_2'), ('ε', 'airline_code'), ('ε', 'ea'), ('210', '_flight_number_2'), ('ε', 'flight_number'), ('ε', '210'), ('ε', '_from_2'), ('ε', 'city_name')",1
4057,how many airlines fly from new york to los angeles by way of milwaukee,"answer(count(_airline(_airline_1(_flight(intersection(_from_2(city_name(new_york)),_to_2(city_name(los_angeles)),_stop_2(city_name(milwaukee))))))))","('how', 'answer'), ('many', 'count'), ('airlines', '_airline'), ('ε', '_airline_1'), ('fly', '_flight'), ('ε', 'intersection'), ('from', '_from_2'), ('ε', 'city_name'), ('new', 'new_york'), ('york', 'ε'), ('to', '_to_2'), ('ε', 'city_name'), ('los', 'ε'), ('angeles', 'los_angeles'), ('by', '_stop_2'), ('ε', 'city_name'), ('way', 'ε'), ('of', 'ε'), ('milwaukee', 'milwaukee')",0
4058,what is the latest afternoon flight i can get from dallas to san francisco on first class,"answer(argmax_departure_time(_flight(intersection(_class_type_2(class_description(first)),_during_day_2(day_period(afternoon)),_from_2(city_name(dallas)),_to_2(city_name(san_francisco))))))","('what', 'answer'), ('is', 'ε'), ('the', 'ε'), ('latest', 'argmax_departure_time'), ('afternoon', '_during_day_2'), ('ε', 'day_period'), ('ε', 'afternoon'), ('flight', '_flight'), ('ε', 'intersection'), ('i', 'ε'), ('can', 'ε'), ('get', 'ε'), ('from', '_from_2'), ('ε', 'city_name'), ('dallas', 'dallas'), ('to', '_to_2'), ('ε', 'city_name'), ('san', 'ε'), ('francisco', 'san_francisco'), ('on', 'ε'), ('first', 'first'), ('class', '_class_type_2'), ('ε', 'class_description')",1
4059,what flights are there from atlanta to washington early on thursday mornings,"answer(_flight(intersection(_during_day_2(day_period(early)),_during_day_2(day_period(morning)),_from_2(city_name(atlanta)),_to_2(city_name(washington)),_day_2(day(thursday)))))","('what', 'answer'), ('flights', '_flight'), ('ε', 'intersection'), ('are', 'ε'), ('there', 'ε'), ('from', '_from_2'), ('ε', 'city_name'), ('atlanta', 'atlanta'), ('to', '_to_2'), ('ε', 'city_name'), ('washington', 'washington'), ('early', '_during_day_2'), ('ε', 'day_period'), ('ε', 'early'), ('ε', '_during_day_2'), ('ε', 'day_period'), ('on', '_day_2'), ('thursday', 'day'), ('ε', 'thursday'), ('mornings', 'morning')",0
4060,does any airline offer dc10 service between denver and boston,"answer(_airline(_airline_1(_flight(intersection(_aircraft_2(aircraft_code(dc10)),_from_2(city_name(denver)),_to_2(city_name(boston)))))))","('does', 'answer'), ('any', '_flight'), ('ε', 'intersection'), ('airline', '_airline_1'), ('offer', '_airline'), ('dc10', '_aircraft_2'), ('ε', 'aircraft_code'), ('ε', 'dc10'), ('service', 'ε'), ('between', '_from_2'), ('ε', 'city_name'), ('denver', 'denver'), ('and', '_to_2'), ('ε', 'city_name'), ('boston', 'boston')",1
4061,do you have a twa flight leaving early in the morning to san francisco from denver,"answer(_flight(intersection(_airline_2(airline_code(tw)),_during_day_2(day_period(early)),_during_day_2(day_period(morning)),_from_2(city_name(denver)),_to_2(city_name(san_francisco)))))","('do', 'answer'), ('you', 'ε'), ('have', 'ε'), ('a', 'ε'), ('twa', '_airline_2'), ('ε', 'airline_code'), ('ε', 'tw'), ('flight', '_flight'), ('ε', 'intersection'), ('leaving', 'ε'), ('early', '_during_day_2'), ('ε', 'day_period'), ('ε', 'early'), ('ε', '_during_day_2'), ('ε', 'day_period'), ('in', 'ε'), ('the', 'ε'), ('morning', 'morning'), ('to', '_to_2'), ('ε', 'city_name'), ('san', 'ε'), ('francisco', 'san_francisco'), ('from', '_from_2'), ('ε', 'city_name'), ('denver', 'denver')",0
